CS14_ENG_001	per:holds_shares_in	test0	bolt-eng-DF-170-181113-84603:83990-84106	Global Crossing	bolt-eng-DF-170-181113-84603:11752-11766	0.777317791314
CS14_ENG_047	org:top_members_employees	test0	APW_ENG_20100909.0594:1898-1954	Robert Bixby	APW_ENG_20100909.0594:1898-1909	0.676827631004
CS14_ENG_047	org:top_members_employees	test0	APW_ENG_20100909.0594:2002-2136	Robert Bixby	APW_ENG_20100909.0594:2057-2068	0.719649170051
CS14_ENG_047	org:top_members_employees	test0	LTW_ENG_20091130.0037:3206-3223,LTW_ENG_20091130.0037:3216-3223,NYT_ENG_20100811.0206:1849-1890	Robert Bixby	LTW_ENG_20091130.0037:3192-3203	0.330389185076
CS14_ENG_047	org:top_members_employees	test0	NYT_ENG_20100924.0016:1848-1880,NYT_ENG_20100924.0016:1848-1899,NYT_ENG_20100924.0016:1848-1904	Robert L. Bixby	NYT_ENG_20100924.0016:1821-1835	0.83115528266
CS14_ENG_047	org:top_members_employees	test0	NYT_ENG_20100924.0016:1821-1880	Robert L. Bixby	NYT_ENG_20100924.0016:1821-1835	0.327173031976
CS14_ENG_048	gpe:residents_of_city	test0	NYT_ENG_20100707.0002:481-511	Peter B. Ferrara Sr.	NYT_ENG_20100707.0002:395-414	0.823380408007
CS14_ENG_048	gpe:residents_of_city	test0	NYT_ENG_20100707.0002:481-487,NYT_ENG_20100707.0002:481-511,NYT_ENG_20100707.0002:497-511	Peter B. Ferrara Sr.	NYT_ENG_20100707.0002:395-414	0.822998319725
CS14_ENG_049	per:employee_or_member_of	test0	eng-NG-31-126958-9171910:440-587	Bloomsbury	eng-NG-31-126958-9171910:509-518	0.41574746979
CS14_ENG_049	per:employee_or_member_of	test0	eng-NG-31-126958-9171910:338-361	Bloomsbury Group	eng-NG-31-126958-9171910:178-193	0.424502680851
CS14_ENG_049	per:employee_or_member_of	test0	eng-NG-31-126958-9171910:174-209	Bloomsbury Group	eng-NG-31-126958-9171910:194-209	0.748492679957
CS14_ENG_049	per:employee_or_member_of	test0	eng-NG-31-126958-9171910:797-805,eng-NG-31-126958-9171910:838-928,eng-NG-31-126958-9171910:975-1005	Centenary College	eng-NG-31-126958-9171910:975-991	0.671976993377
CS14_ENG_049	per:employee_or_member_of	test0	eng-NG-31-126958-9171910:797-805,eng-NG-31-126958-9171910:838-928,eng-NG-31-126958-9171910:1012-1048	Emory &amp; Henry College	eng-NG-31-126958-9171910:1012-1036	0.865661652715
CS14_ENG_049	per:employee_or_member_of	test0	eng-NG-31-126958-9171910:797-805,eng-NG-31-126958-9171910:838-942	Smith College	eng-NG-31-126958-9171910:930-942	0.855492259269
CS14_ENG_050	gpe:residents_of_city	test0	APW_ENG_20100831.0777:2026-2063,APW_ENG_20100831.0838:2881-2918	Al Soofi	APW_ENG_20100831.0838:2849-2856	0.628947268293
CS14_ENG_050	gpe:residents_of_city	test0	APW_ENG_20101103.0024:552-579	Barack Obama	APW_ENG_20101103.0024:617-628	0.638110910117
CS14_ENG_050	gpe:residents_of_city	test0	NYT_ENG_20091028.0206:899-1000,NYT_ENG_20091028.0218:862-963	Carole Smitherman	NYT_ENG_20091028.0206:899-915	0.0793641998896
CS14_ENG_050	gpe:residents_of_city	test0	NYT_ENG_20100502.0169:2668-2688,eng-NG-31-126840-8220913:2797-2818	Richard Shelby	eng-NG-31-126840-8220913:2781-2794	0.694296722979
CS14_ENG_050	gpe:residents_of_city	test0	APW_ENG_20100529.0633:5284-5311	Robert Bentley	APW_ENG_20100529.0633:5284-5297	0.3295179474
CS14_ENG_051	org:founded_by	test0	bolt-eng-DF-212-191666-3030193:10895-10989	Steven Kest	bolt-eng-DF-212-191666-3030193:10910-10920	0.286534787437
CS14_ENG_051	org:founded_by	test0	LTW_ENG_20090920.0004:1127-1151,LTW_ENG_20091007.0023:2192-2216,NYT_ENG_20091009.0154:3569-3593	Wade Rathke	LTW_ENG_20091007.0023:2206-2216	0.755168022126
CS14_ENG_051	org:founded_by	test0	LTW_ENG_20091007.0023:2192-2216,NYT_ENG_20091009.0154:3569-3593	Wade Rathke	LTW_ENG_20091007.0023:2206-2216	0.791909151433
CS14_ENG_052	org:parents	test0	AFP_ENG_20101202.0014:371-386	Halliburton	AFP_ENG_20101202.0014:349-359	0.593358818768
CS14_ENG_052	org:parents	test0	AFP_ENG_20101202.0014:371-450	Halliburton	AFP_ENG_20101202.0014:371-381	0.985833687964
CS14_ENG_052	org:parents	test0	AFP_ENG_20101202.0058:2161-2310	Halliburton	AFP_ENG_20101202.0058:2191-2201	0.807318810084
CS14_ENG_052	org:parents	test0	AFP_ENG_20101202.0058:2161-2270	Halliburton	AFP_ENG_20101202.0058:2191-2201	0.942258514921
CS14_ENG_052	org:parents	test0	AFP_ENG_20101202.0284:1842-1844,AFP_ENG_20101202.0284:1842-1882,AFP_ENG_20101202.0284:1872-1882	Halliburton	AFP_ENG_20101202.0284:323-333	0.378414758485
CS14_ENG_052	org:parents	test0	AFP_ENG_20101207.0111:399-548	Halliburton Inc.	AFP_ENG_20101207.0111:466-481	0.803268050604
CS14_ENG_052	org:parents	test0	AFP_ENG_20101207.0207:1256-1286	Halliburton Inc.	AFP_ENG_20101207.0207:1198-1213	0.5660406796
CS14_ENG_052	org:parents	test0	AFP_ENG_20100628.0166:1041-1083	Technip	AFP_ENG_20100628.0166:58-64	0.523554974971
CS14_ENG_053	per:cities_of_residence	test0	NYT_ENG_20090704.0007:59-208	Millburn	NYT_ENG_20090704.0007:235-242	0.482538731429
CS14_ENG_054	gpe:headquarters_in_city	test0	CNA_ENG_20100805.0036:1968-1993	Accident Gallery	CNA_ENG_20100805.0036:1968-1983	0.636300276646
CS14_ENG_054	gpe:headquarters_in_city	test0	CNA_ENG_20100805.0036:1964-1993	Accident Gallery	CNA_ENG_20100805.0036:1968-1983	0.894861113011
CS14_ENG_054	gpe:headquarters_in_city	test0	CNA_ENG_20100805.0036:1902-2049	Accident Gallery	CNA_ENG_20100805.0036:1968-1983	0.952702631566
CS14_ENG_054	gpe:headquarters_in_city	test0	APW_ENG_20100110.0108:683-831	Bayshore Mall	APW_ENG_20100110.0108:751-763	0.598480872407
CS14_ENG_054	gpe:headquarters_in_city	test0	NYT_ENG_20100106.0189:5499-5635	Del Norte	NYT_ENG_20100106.0189:5499-5507	0.276480402945
CS14_ENG_054	gpe:headquarters_in_city	test0	NYT_ENG_20100106.0189:5805-5847	Department of Fish	NYT_ENG_20100106.0189:5805-5822	0.297303405984
CS14_ENG_054	gpe:headquarters_in_city	test0	APW_ENG_20100110.0108:1005-1010	Eureka Police Department	APW_ENG_20100110.0108:1005-1028	0.753614759017
CS14_ENG_054	gpe:headquarters_in_city	test0	eng-NG-31-103894-11272370:320-398	KGOE AM	eng-NG-31-103894-11272370:344-350	0.49108899147
CS14_ENG_054	gpe:headquarters_in_city	test0	AFP_ENG_20100110.0371:1853-1930	Times	AFP_ENG_20100110.0371:1925-1929	0.145922268367
CS14_ENG_055	per:spouse	test0	eng-NG-31-148431-10560800:1930-1935,eng-NG-31-148431-10560800:1930-2014,eng-NG-31-148431-10560800:1978-2014	Charlize Theron	eng-NG-31-148431-10560800:392-406	0.406947033383
CS14_ENG_056	org:founded_by	test0	LTW_ENG_20090821.0138:2315-2437	Simon Ramo	LTW_ENG_20090821.0138:161-170	0.968505092836
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20090725.0029:283-291,NYT_ENG_20090725.0029:1817-1960	American City Business Journals	NYT_ENG_20090725.0029:564-594	0.763678365334
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20101222.0104:5823-5857	Bigelow Companies	NYT_ENG_20101222.0104:5841-5857	0.81790825294
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20100618.0070:1585-1708	Boulevard Brewing Co.	NYT_ENG_20100618.0070:1603-1623	0.471127070563
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20100921.0050:281-387	Boulevard Brewing Co.	NYT_ENG_20100921.0050:301-321	0.260646056818
CS14_ENG_057	gpe:headquarters_in_city	test0	eng-NG-31-127442-9223146:4133-4189	Citizens for Justice in the Middle East	eng-NG-31-127442-9223146:677-715	0.866859728798
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20090725.0029:1761-1826	City Business Journals	NYT_ENG_20090725.0029:1761-1782	0.83429081459
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20090915.0164:952-975	Ellsbury	APW_ENG_20090915.0164:968-975	0.463901800644
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20090724.0311:977-999	Figgins	APW_ENG_20090724.0311:993-999	0.187150673857
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20090904.0506:199-216,APW_ENG_20090904.0506:542-615	H&R Block Inc.	APW_ENG_20090904.0506:199-216	0.768173300598
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20100928.0763:206-224,APW_ENG_20100928.0763:404-553,APW_ENG_20100928.0763:555-567	Hallmark Cards Inc.	APW_ENG_20100928.0763:206-224	0.689527212843
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20100414.0105:179-286	Hangers Cleaners	NYT_ENG_20100414.0105:196-211	0.589684563297
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20101021.0052:2469-2538	Institute for Research and Education on Human Rights	APW_ENG_20101021.0052:2487-2538	0.370964399368
CS14_ENG_057	gpe:headquarters_in_city	test0	eng-NG-31-148121-10557935:5982-6037	Intronic Solutions Group	eng-NG-31-148121-10557935:6014-6037	0.683614185717
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20100612.0070:3561-3580	Kansas City Monarchs	NYT_ENG_20100612.0070:3561-3580	0.848342303838
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20100411.0140:502-512	Kansas City Wizards 1	APW_ENG_20100411.0140:502-522	0.817047458406
CS14_ENG_057	gpe:headquarters_in_city	test0	eng-NG-31-102460-11836616:32742-32777	Kaufman Foundation	eng-NG-31-102460-11836616:32760-32777	0.427985970601
CS14_ENG_057	gpe:headquarters_in_city	test0	eng-NG-31-107898-8913393:1278-1305	NCLR	eng-NG-31-107898-8913393:1302-1305	0.106221951953
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20100521.0215:2024-2088	Soria	APW_ENG_20100521.0215:2024-2028	0.410769516084
CS14_ENG_057	gpe:headquarters_in_city	test0	WPB_ENG_20101007.0026:2331-2427	Union Station	WPB_ENG_20101007.0026:2399-2411	0.186578227902
CS14_ENG_057	gpe:headquarters_in_city	test0	NYT_ENG_20101024.0085:1950-2051	UnitedLex	NYT_ENG_20101024.0085:1351-1359	0.337735861281
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20100812.0034:2004-2046	Universal Press Syndicate	APW_ENG_20100812.0034:2022-2046	0.80147463964
CS14_ENG_057	gpe:headquarters_in_city	test0	eng-NG-31-108576-8989516:460-507	University of Kansas Medical Center	eng-NG-31-108576-8989516:460-494	0.759922576838
CS14_ENG_057	gpe:headquarters_in_city	test0	WPB_ENG_20100503.0045:1246-1366	University of Missouri-Kansas City School of Medicine	WPB_ENG_20100503.0045:1294-1346	0.80944789914
CS14_ENG_057	gpe:headquarters_in_city	test0	APW_ENG_20100521.0215:2048-2088	Valverde	APW_ENG_20100521.0215:2048-2055	0.201600958124
CS14_ENG_058	per:organizations_founded	test0	eng-NG-31-126152-9102497:2427-2457	American Dental Association	eng-NG-31-126152-9102497:1285-1311	0.57166924148
CS14_ENG_059	org:employees_or_members	test0	eng-NG-31-142889-8745286:1286-1424	Chip Simmons	eng-NG-31-142889-8745286:1317-1328	0.650328254076
CS14_ENG_059	org:employees_or_members	test0	NYT_ENG_20101122.0173:399-445,NYT_ENG_20101122.0173:656-733	Chris Rainey	NYT_ENG_20101122.0173:412-423	0.746192637071
CS14_ENG_059	org:employees_or_members	test0	APW_ENG_20090610.1068:1480-1612	John Freshwater	APW_ENG_20090610.1068:363-377	0.592023182629
CS14_ENG_059	org:employees_or_members	test0	NYT_ENG_20100912.0068:5848-5948	Peter	NYT_ENG_20100912.0068:3794-3798	0.380893252731
CS14_ENG_059	org:employees_or_members	test0	NYT_ENG_20100912.0068:5610-5729	Robbie	NYT_ENG_20100912.0068:5636-5641	0.771668422302
CS14_ENG_059	org:employees_or_members	test0	NYT_ENG_20101122.0173:637-647,NYT_ENG_20101122.0173:656-732	Urban Meyer	NYT_ENG_20101122.0173:637-647	0.457196845451
CS14_ENG_061	org:top_members_employees	test0	APW_ENG_20100113.0921:438-585	Aaron Kowalski	APW_ENG_20100113.0921:505-518	0.221008349983
CS14_ENG_061	org:top_members_employees	test0	APW_ENG_20100113.1259:437-586	Aaron Kowalski	APW_ENG_20100113.1259:505-518	0.0579964679741
CS14_ENG_061	org:top_members_employees	test0	APW_ENG_20100113.1259:438-585	Aaron Kowalski	APW_ENG_20100113.1259:505-518	0.335819637811
CS14_ENG_061	org:top_members_employees	test0	APW_ENG_20100105.0985:1301-1353,APW_ENG_20100106.0016:1454-1506	Robert Wood `` Woody &apos;&apos; Johnson IV	APW_ENG_20100106.0016:1411-1440	0.854558102474
CS14_ENG_061	org:top_members_employees	test0	NYT_ENG_20100105.0020:1548-1600	Sale Johnson	NYT_ENG_20100105.0020:1395-1406	0.433667516266
CS14_ENG_062	gpe:births_in_country	test0	APW_ENG_20100308.1117:670-746	Ahmed	APW_ENG_20100308.1117:670-674	0.230328129088
CS14_ENG_062	gpe:births_in_country	test0	AFP_ENG_20100216.0168:1873-1883	Isaias Afeworki	AFP_ENG_20100216.0168:1250-1264	0.318886181396
CS14_ENG_062	gpe:births_in_country	test0	XIN_ENG_20091101.0153:456-591	Keflezighi	XIN_ENG_20091101.0153:456-465	0.360752738892
CS14_ENG_062	gpe:births_in_country	test0	APW_ENG_20100330.1186:412-561	Lanny A. Breuer	APW_ENG_20100330.1186:687-701	0.595851371139
CS14_ENG_062	gpe:births_in_country	test0	XIN_ENG_20091230.0243:4863-4943	Meb Keflezighi	XIN_ENG_20091230.0243:4928-4941	0.489007238875
CS14_ENG_062	gpe:births_in_country	test0	NYT_ENG_20091210.0130:2087-2236	Ramy Zamzam	NYT_ENG_20091210.0130:2087-2097	0.296476212642
CS14_ENG_062	gpe:births_in_country	test0	NYT_ENG_20091210.0130:2058-2207	Umer Farooq	NYT_ENG_20091210.0130:2058-2068	0.20186424407
CS14_ENG_063	org:stateorprovince_of_headquarters	test0	APW_ENG_20100129.1254:781-903	Alberta	APW_ENG_20100129.1254:818-824	0.909265032189
CS14_ENG_064	org:parents	test0	eng-NG-31-107365-8905433:18438-18582	Ghosheh Group	eng-NG-31-107365-8905433:18569-18581	0.951066877034
CS14_ENG_064	org:parents	test0	eng-NG-31-107365-8905433:18527-18550	Jordan	eng-NG-31-107365-8905433:18545-18550	0.111606991626
CS14_ENG_065	org:city_of_headquarters	test0	WPB_ENG_20100606.0018:4783-4787,WPB_ENG_20100606.0018:4783-4810,WPB_ENG_20100606.0018:4799-4810	Indianapolis	WPB_ENG_20100606.0018:4799-4810	0.717565169793
CS14_ENG_066	per:parents	test0	LTW_ENG_20090623.0059:366-445	Gena Rowlands	LTW_ENG_20090623.0059:388-400	0.482076231577
CS14_ENG_066	per:parents	test0	LTW_ENG_20090623.0059:6521-6530	Jason Patric	LTW_ENG_20090623.0059:3924-3935	0.408907286437
CS14_ENG_066	per:parents	test0	LTW_ENG_20090623.0059:2694-2747	John Cassavetes	LTW_ENG_20090623.0059:2733-2747	0.765082618377
CS14_ENG_067	gpe:deaths_in_city	test0	AFP_ENG_20090917.0776:365-428	Mary Travers	AFP_ENG_20090917.0776:58-69	0.933822331688
CS14_ENG_068	per:statesorprovinces_of_residence	test0	WPB_ENG_20101010.0005:2410-2543	Maine	WPB_ENG_20101010.0005:2453-2457	0.683094145151
CS14_ENG_068	per:statesorprovinces_of_residence	test0	bolt-eng-DF-170-181106-8871954:1023-1028,bolt-eng-DF-170-181106-8871954:1023-1042,bolt-eng-DF-170-181106-8871954:1038-1042	Maine	bolt-eng-DF-170-181106-8871954:1038-1042	0.571372552683
CS14_ENG_069	org:students	test0	NYT_ENG_20090803.0003:2324-2410	AT&T.	NYT_ENG_20090803.0003:2355-2363	0.0172175377011
CS14_ENG_069	org:students	test0	eng-NG-31-126958-8238526:1458-1494	Bruce Wolmer	eng-NG-31-126958-8238526:158-169	0.476482643493
CS14_ENG_069	org:students	test0	eng-NG-31-126958-8238526:1458-1553	Bruce Wolmer	eng-NG-31-126958-8238526:415-426	0.949790732687
CS14_ENG_069	org:students	test0	WPB_ENG_20100723.0021:1207-1257	DIANA FARRELL	WPB_ENG_20100723.0021:1122-1134	0.643626743652
CS14_ENG_069	org:students	test0	NYT_ENG_20101208.0002:4486-4531	Emily Brown	NYT_ENG_20101208.0002:4473-4483	0.902094121215
CS14_ENG_069	org:students	test0	NYT_ENG_20101208.0002:4473-4587	Emily Brown	NYT_ENG_20101208.0002:4473-4483	0.725981214559
CS14_ENG_069	org:students	test0	NYT_ENG_20101208.0002:4473-4552	Emily Brown	NYT_ENG_20101208.0002:4473-4483	0.530090358942
CS14_ENG_069	org:students	test0	APW_ENG_20090609.1298:196-303,APW_ENG_20090609.1298:464-545	Johanna Justin-Jinich	APW_ENG_20090609.1298:501-521	0.784313875876
CS14_ENG_069	org:students	test0	NYT_ENG_20090803.0003:2365-2401	John William Kiermaier	NYT_ENG_20090803.0003:2198-2219	0.470332191711
CS14_ENG_069	org:students	test0	NYT_ENG_20090803.0003:2365-2410	John William Kiermaier	NYT_ENG_20090803.0003:2198-2219	0.981144323647
CS14_ENG_069	org:students	test0	NYT_ENG_20090805.0172:909-1050,NYT_ENG_20090805.0172:1052-1059	Joshua Arjuna Stephens	NYT_ENG_20090805.0172:944-965	0.448623702756
CS14_ENG_069	org:students	test0	eng-NG-31-140204-9887283:325-421	Matt Lesser	eng-NG-31-140204-9887283:215-225	0.793027140344
CS14_ENG_069	org:students	test0	LTW_ENG_20090715.0060:4431-4504	Michael Bay	LTW_ENG_20090715.0060:1651-1661	0.661386226596
CS14_ENG_069	org:students	test0	NYT_ENG_20090611.0116:2412-2432	Obama	NYT_ENG_20090611.0116:1897-1901	0.568639733112
CS14_ENG_069	org:students	test0	LTW_ENG_20090803.0008:3-152	Stanley Lebergott	LTW_ENG_20090803.0008:3-19	0.202846175639
CS14_ENG_069	org:students	test0	XIN_ENG_20100225.0426:522-591	Stephen M. Young	XIN_ENG_20100225.0426:195-210	0.726284516655
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20100808.0061:6882-6989,NYT_ENG_20100808.0061:7315-7374	Bayonet Point Medical Center	NYT_ENG_20100808.0061:7315-7342	0.120433761441
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20100827.0176:5926-6004	Brandon Regional	NYT_ENG_20100827.0176:1283-1298	0.79939392489
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20100808.0061:6862-6959	Columbia	NYT_ENG_20100808.0061:6882-6889	0.357185877536
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20101224.0030:689-725,NYT_ENG_20101224.0030:1095-1183	Community Hospital	NYT_ENG_20101224.0030:689-706	0.543397701928
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20091204.0188:5438-5518,NYT_ENG_20091204.0188:5672-5715	Edward White	NYT_ENG_20091204.0188:5672-5683	0.543507768858
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20101224.0030:979-1012,NYT_ENG_20101224.0030:1095-1183	Fawcett Memorial	NYT_ENG_20101224.0030:979-994	0.864671362074
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20091204.0188:3571-3640	HCA East Florida	NYT_ENG_20091204.0188:3614-3631	0.460549356565
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20091204.0188:3814-3904	HCA West Florida	NYT_ENG_20091204.0188:3823-3838	0.516943061345
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20101224.0030:667-686,NYT_ENG_20101224.0030:1095-1183	Largo Medical Center	NYT_ENG_20101224.0030:667-686	0.421760263178
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20091204.0188:5438-5518,NYT_ENG_20091204.0188:5766-5806	Northside	NYT_ENG_20091204.0188:1143-1151	0.48760409703
CS14_ENG_070	org:subsidiaries	test0	NYT_ENG_20091204.0188:5438-5518,NYT_ENG_20091204.0188:5859-5901	South Bay	NYT_ENG_20091204.0188:5859-5867	0.817630734594
CS14_ENG_071	gpe:births_in_city	test0	AFP_ENG_20100312.0139:490-516,AFP_ENG_20100312.0330:490-516	Leo Delibes	AFP_ENG_20100312.0139:2919-2929	0.690890818844
CS14_ENG_071	gpe:births_in_city	test0	AFP_ENG_20100312.0428:334-443	Miguel Delibes	AFP_ENG_20100312.0428:73-86	0.456382876287
CS14_ENG_071	gpe:births_in_city	test0	AFP_ENG_20100312.0428:334-371,NYT_ENG_20100318.0053:2380-2438	MIGUEL DELIBES	NYT_ENG_20100318.0053:58-71	0.618810822147
CS14_ENG_071	gpe:births_in_city	test0	NYT_ENG_20100318.0053:2235-2293	Miguel Delibes Setien	NYT_ENG_20100318.0053:2235-2255	0.69245749299
CS14_ENG_071	gpe:births_in_city	test0	NYT_ENG_20100318.0053:2380-2439	Miguel Delibes Setien	NYT_ENG_20100318.0053:2380-2400	0.917099921017
CS14_ENG_072	per:parents	test0	eng-NG-31-126958-9171816:2383-2518	Tariq Hussain	eng-NG-31-126958-9171816:1291-1303	0.807586576942
CS14_ENG_072	per:parents	test0	eng-NG-31-126958-9171816:2389-2518	Tariq Hussain	eng-NG-31-126958-9171816:1291-1303	0.909680948965
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20090612.0028:3563-3663,APW_ENG_20090612.0028:3578-3663	Aaron Carroll	APW_ENG_20090612.0028:3563-3575	0.590159589117
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20090612.0028:3563-3663,APW_ENG_20090612.0028:3578-3663	Aaron Carroll	APW_ENG_20090612.0028:3563-3575	0.23224657629
CS14_ENG_073	org:employees_or_members	test0	LTW_ENG_20090725.0058:6264-6319	Alwyn Cassil	LTW_ENG_20090725.0058:6235-6246	0.722360358956
CS14_ENG_073	org:employees_or_members	test0	LTW_ENG_20090725.0058:6264-6319	Alwyn Cassil	LTW_ENG_20090725.0058:6235-6246	0.740841464927
CS14_ENG_073	org:employees_or_members	test0	LTW_ENG_20090725.0058:6235-6314	Alwyn Cassil	LTW_ENG_20090725.0058:6235-6246	0.891030530499
CS14_ENG_073	org:employees_or_members	test0	WPB_ENG_20100803.0028:1337-1410	Ha Tu	WPB_ENG_20100803.0028:1330-1334	0.588241253761
CS14_ENG_073	org:employees_or_members	test0	NYT_ENG_20090704.0055:6286-6349,NYT_ENG_20091025.0112:1638-1694	Paul B. Ginsburg	NYT_ENG_20091025.0112:1620-1635	0.309531611703
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20091130.0454:3457-3513,NYT_ENG_20100325.0171:5313-5458,WPB_ENG_20100518.0046:1218-1274,WPB_ENG_20100524.0017:1408-1523	Paul B. Ginsburg	WPB_ENG_20100518.0046:1200-1215	0.830367038811
CS14_ENG_073	org:employees_or_members	test0	WPB_ENG_20100518.0046:1134-1281	Paul B. Ginsburg	WPB_ENG_20100518.0046:1200-1215	0.319901936765
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20090617.1424:717-805	Paul Ginsburg	APW_ENG_20090617.1424:717-729	0.892843190618
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20091129.0375:2780-2920	Paul Ginsburg	APW_ENG_20091129.0375:2848-2860	0.538470904937
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20091130.0169:2908-2964,WPB_ENG_20100225.0058:4140-4213	Paul Ginsburg	APW_ENG_20091130.0169:2893-2905	0.465276532785
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20090612.0028:1428-1501,APW_ENG_20091130.0169:2908-2964,APW_ENG_20091130.0471:3635-3691,LTW_ENG_20091108.0027:1455-1511	Paul Ginsburg	APW_ENG_20091130.0169:2893-2905	0.913925629324
CS14_ENG_073	org:employees_or_members	test0	APW_ENG_20091130.0169:2908-2964,WPB_ENG_20100225.0058:4140-4213	Paul Ginsburg	APW_ENG_20091130.0169:2893-2905	0.535699109613
CS14_ENG_073	org:employees_or_members	test0	WPB_ENG_20100225.0058:4106-4118,WPB_ENG_20100225.0058:4106-4213,WPB_ENG_20100225.0058:4160-4213	Paul Ginsburg	WPB_ENG_20100225.0058:4106-4118	0.984976835842
CS14_ENG_073	org:employees_or_members	test0	WPB_ENG_20100225.0058:1235-1323	Robert Berenson	WPB_ENG_20100225.0058:1210-1224	0.962567357965
